adult,budget,original_language,popularity,revenue,runtime,title,vote_average,vote_count,genres_list,production_companies_list,production_countries_list,spoken_languages_list,release_year,movieId
False,140000000,en,18.769476,183345589.0,120.0,The BFG,6.0,1026.0,"['Adventure', 'Family', 'Fantasy']","['Walt Disney Pictures', 'Amblin Entertainment', 'Reliance Entertainment', 'Kennedy/Marshall Company, The', 'Walden Media']","['India', 'United States of America']",['English'],2016,158830
False,19000000,en,17.56963,140705322.0,83.0,Sausage Party,5.6,2310.0,"['Adventure', 'Animation', 'Comedy', 'Fantasy']","['Columbia Pictures', 'Sony Pictures Animation', 'Sony Pictures Entertainment', 'Annapurna Pictures', 'Point Grey Pictures', 'Nitrogen Studios Canada']","['Canada', 'United States of America']",['English'],2016,158872
False,5000000,en,16.519276,5879736.0,119.0,Captain Fantastic,7.9,1569.0,"['Adventure', 'Comedy', 'Drama', 'Romance']","['Electric City Entertainment', 'ShivHans Pictures', 'Post Haste Digital']",['United States of America'],"['Esperanto', 'English']",2016,158966
False,3537415,de,9.117054,1390172.0,162.0,Toni Erdmann,7.3,270.0,"['Comedy', 'Drama']","['Sony Pictures Classics', 'Arte', 'Komplizen Film', 'Westdeutscher Rundfunk (WDR)', 'Südwestrundfunk (SWR)', 'KNM', 'MonkeyBoy', 'HiFilm']","['Austria', 'Germany']","['English', 'Deutsch', 'Română']",2016,158972
False,30000000,en,9.2467,43763247.0,96.0,Café Society,6.4,826.0,"['Comedy', 'Drama', 'Romance']","['Gravier Productions', 'Perdido Productions']",['United States of America'],['English'],2016,159193
False,3000000,en,9.196678,4210454.0,97.0,Swiss Army Man,6.8,839.0,"['Comedy', 'Drama', 'Romance', 'Fantasy', 'Adventure']","['BlackBird', 'Tadmor']",['United States of America'],['English'],2016,159415
False,135000000,en,13.047776,245623848.0,112.0,Teenage Mutant Ninja Turtles: Out of the Shadows,5.8,984.0,"['Fantasy', 'Action', 'Adventure', 'Comedy']","['Paramount Pictures', 'Nickelodeon Movies', 'Platinum Dunes', 'Gama Entertainment Partners']","['China', 'United States of America', 'Hong Kong']",['English'],2016,159690
False,144000000,en,17.162744,229147509.0,116.0,Ghostbusters,5.3,2203.0,"['Action', 'Fantasy', 'Comedy']","['Columbia Pictures', 'Village Roadshow Pictures', 'Montecito Picture Company, The', 'LStar Capital', 'Feigco Entertainment', 'Pascal Pictures', 'Ghostcorps']",['United States of America'],['English'],2016,160080
False,50000000,en,11.374041,216972543.0,107.0,Central Intelligence,6.2,1699.0,"['Action', 'Comedy']","['New Line Cinema', 'Universal Pictures', 'Bluegrass Films', 'Principato-Young Entertainment']",['United States of America'],['English'],2016,160271
False,120000000,en,19.133256,415484914.0,123.0,Jason Bourne,5.9,2386.0,"['Action', 'Thriller']","['The Kennedy/Marshall Company', 'Captivate Entertainment', 'Pearl Street Films', 'Double Negative', 'Perfect World (Beijing) Pictures Co.']","['United Kingdom', 'United States of America', 'China']",['English'],2016,160438
False,180000000,en,45.38298,356743061.0,109.0,The Legend of Tarzan,5.5,2488.0,"['Action', 'Adventure']","['Village Roadshow Pictures', 'Dark Horse Entertainment', 'Jerry Weintraub Productions', 'RatPac-Dune Entertainment', 'Beagle Pug Films', 'Riche Productions', 'Village Roadshow Films North America']","['Canada', 'United Kingdom', 'United States of America']",['English'],2016,160563
False,10000000,en,13.1789,118587880.0,105.0,The Purge: Election Year,6.1,1356.0,"['Action', 'Horror', 'Thriller']","['Universal Pictures', 'Why Not Productions', 'Platinum Dunes', 'Blumhouse Productions']","['France', 'United States of America']",['English'],2016,160565
False,33000000,en,12.237571,77068246.0,98.0,Mike and Dave Need Wedding Dates,5.9,901.0,['Comedy'],"['Twentieth Century Fox Film Corporation', 'Chernin Entertainment', 'TSG Entertainment']",['United States of America'],['English'],2016,160567
False,105000000,en,20.151037,408579038.0,100.0,Ice Age: Collision Course,5.6,1170.0,"['Adventure', 'Animation', 'Family', 'Comedy']","['Blue Sky Studios', 'Twentieth Century Fox Animation']",['United States of America'],['English'],2016,160569
False,4900000,en,11.494907,148868835.0,81.0,Lights Out,6.3,1174.0,"['Horror', 'Thriller']","['New Line Productions', 'Matter Productions', 'Atomic Monster']",['United States of America'],['English'],2016,160571
False,65000000,en,12.189941,143695338.0,102.0,Pete's Dragon,6.2,697.0,"['Adventure', 'Family', 'Fantasy']","['Walt Disney Pictures', 'Walt Disney Studios Motion Pictures']",['United States of America'],['English'],2016,160573
False,19000000,en,14.9837,85241496.0,96.0,Nerve,7.1,2262.0,"['Mystery', 'Adventure', 'Crime']","['Lionsgate', 'Allison Shearmur Productions', 'Keep Your Head']",['United States of America'],['English'],2016,160954
False,60000000,en,18.275689,238470033.0,96.0,Sully,7.0,2106.0,"['Drama', 'History']","['Malpaso Productions', 'Warner Bros.', 'Kennedy/Marshall Company, The', 'FilmNation Entertainment', 'RatPac Entertainment', 'Flashlight Films']",['United States of America'],['English'],2016,160980
False,25000000,en,11.504398,15436808.0,127.0,The Infiltrator,6.6,592.0,"['Crime', 'Drama', 'Thriller']",['Good Films'],['United Kingdom'],"['English', 'Español']",2016,161127
False,40000000,en,16.453573,86234523.0,114.0,War Dogs,6.8,1392.0,"['Comedy', 'Crime', 'Drama']","['The Mark Gordon Company', 'Green Hat Films', 'Warner Bros.', 'Joint Effort']","['Cambodia', 'United States of America']","['shqip', 'العربية', 'English', 'Română']",2016,161131
False,3500000,en,6.488277,3775000.0,72.0,Batman: The Killing Joke,6.2,485.0,"['Action', 'Animation', 'Crime', 'Drama']","['DC Comics', 'Warner Bros. Animation']",['United States of America'],['English'],2016,161354
False,20000000,en,9.362056,183936074.0,100.0,Bad Moms,6.3,1287.0,['Comedy'],"['STX Entertainment', 'Huayi Brothers Pictures', 'BillBlock Media']",['United States of America'],"['Pусский', 'English']",2016,161580
False,12000000,en,12.565896,37589296.0,102.0,Hell or High Water,7.2,1304.0,"['Crime', 'Drama', 'Thriller', 'Western']","['Sidney Kimmel Entertainment', 'OddLot Entertainment']",['United States of America'],['English'],2016,161582
False,9900000,en,25.869883,157100845.0,88.0,Don't Breathe,6.7,1830.0,"['Crime', 'Horror', 'Thriller']","['Ghost House Pictures', 'Sony Pictures Releasing', 'Screen Gems', 'Good Universe', 'Blind Man Productions']",['United States of America'],"['English', 'Український']",2016,161634
False,9000000,en,9.51953,18803648.0,104.0,The Edge of Seventeen,7.3,952.0,"['Comedy', 'Drama']","['Gracie Films', 'STX Entertainment']",['United States of America'],['English'],2016,161922
False,9804690,fr,8.226065,2341534.0,130.0,Elle,6.6,498.0,"['Drama', 'Thriller']","['Filmförderungsanstalt (FFA)', 'Canal+', 'SBS Productions', 'Orange Cinéma Séries', 'France Télévisions', 'Casa Kafka Pictures', 'Entre Chien et Loup', 'Centre National de la Cinématographie (CNC)', 'Twenty Twenty Vision Filmproduktion GmbH', 'Casa Kafka Pictures Movie Tax Shelter Empowered by Belfius', 'Proximus']","['Belgium', 'France', 'Germany']",['Français'],2016,161966
False,8820000,ko,22.685169,2129768.0,118.0,Train to Busan,7.7,984.0,"['Action', 'Horror', 'Thriller']",['NEW'],['South Korea'],['한국어/조선말'],2016,162082
False,9900000,en,14.282584,2400000.0,92.0,Friend Request,5.3,376.0,"['Horror', 'Thriller']","['Wiedemann & Berg Filmproduktion', 'Seven Pictures', 'Two Oceans Production (TOP)']","['Germany', 'South Africa']",['English'],2016,162148
False,40000000,en,14.288577,125729635.0,99.0,Mechanic: Resurrection,5.3,1236.0,"['Action', 'Crime', 'Thriller']","['Davis-Films', 'Lionsgate', 'Millennium Films', 'Chartoff-Winkler Productions', 'Hurwitz Creative']","['Thailand', 'France', 'United States of America']","['български език', 'English']",2016,162322
False,90000000,en,13.809622,162360636.0,132.0,The Magnificent Seven,5.9,2358.0,"['Adventure', 'Action', 'Western']","['Columbia Pictures', 'Village Roadshow Pictures', 'Escape Artists', 'Metro-Goldwyn-Mayer (MGM)', 'LStar Capital', 'Pin High Productions']",['United States of America'],['English'],2016,162350
False,4000000,en,14.171675,65046687.0,111.0,Moonlight,7.3,1831.0,['Drama'],"['Plan B Entertainment', 'Upload Films', 'Pastel']",['United States of America'],['English'],2016,162414
False,25000000,en,9.434588,29200000.0,94.0,Masterminds,5.6,600.0,"['Action', 'Comedy', 'Crime']","['Broadway Video', 'Relativity Media', 'Surefire Entertainment Capital', 'Michaels-Goldwyn']","['United States of America', 'Puerto Rico']","['English', 'Español']",2016,162478
False,60000000,en,12.321832,69929545.0,102.0,Kubo and the Two Strings,7.7,982.0,"['Animation', 'Adventure', 'Family']",['Laika Entertainment'],['United States of America'],['English'],2016,162578
False,35000000,en,10.754139,211952420.0,123.0,Bridget Jones's Baby,6.3,972.0,['Comedy'],"['Universal Pictures', 'StudioCanal', 'Working Title Films', 'Perfect World Pictures', 'Miramax']","['France', 'Ireland', 'United Kingdom', 'United States of America']",['English'],2016,162590
False,20000000,en,8.483245,25956113.0,133.0,The Light Between Oceans,6.9,403.0,['Drama'],"['DreamWorks SKG', 'Heyday Films']",['New Zealand'],['English'],2016,162592
False,8000000,en,12.521071,8810591.0,92.0,Morgan,5.7,436.0,"['Horror', 'Science Fiction', 'Thriller']","['Twentieth Century-Fox', 'TSG Entertainment']",['United States of America'],"['广州话 / 廣州話', 'English']",2016,162594
False,110000000,en,13.1984,121790373.0,107.0,Deepwater Horizon,6.5,1478.0,"['Drama', 'Action']","['Di Bonaventura Pictures', 'Summit Entertainment', 'Participant Media', 'Closest to the Hole Productions', 'Leverage Entertainment', 'TIK Film']","['Hong Kong', 'United States of America']",['English'],2016,162598
False,110000000,en,36.262655,296485719.0,127.0,Miss Peregrine's Home for Peculiar Children,6.5,3213.0,"['Drama', 'Fantasy', 'Adventure']","['Ingenious Media', 'Twentieth Century Fox Film Corporation', 'Chernin Entertainment', 'Tim Burton Productions', 'Big Screen Productions', 'Scope Pictures', 'TSG Entertainment', 'St. Petersburg Clearwater Film Commission']","['Belgium', 'United Kingdom', 'United States of America']",['English'],2016,162600
False,45000000,en,10.217291,173185859.0,112.0,The Girl on the Train,6.2,1837.0,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']","['DreamWorks', 'Marc Platt Productions', 'Reliance Entertainment', 'Amblin Partners']",['United States of America'],"['Español', 'English']",2016,162602
False,44000000,en,13.465656,155160045.0,128.0,The Accountant,6.9,2121.0,"['Crime', 'Thriller', 'Drama']","['Zero Gravity Management', 'Warner Bros.', 'Electric City Entertainment', 'RatPac-Dune Entertainment']",['United States of America'],['English'],2016,162606
False,40000000,en,21.037699,175302354.0,140.0,Hacksaw Ridge,7.8,3294.0,"['Drama', 'History', 'War']","['Icon Productions', 'Permut Presentations', 'Pandemonium', 'Cross Creek Pictures', 'Vendian Entertainment', 'Demarest Media']","['Australia', 'United States of America']","['日本語', 'English']",2016,163645
False,5000000,en,11.901343,45172994.0,90.0,Blair Witch,4.9,590.0,"['Thriller', 'Horror']","['Vertigo Entertainment', 'Lionsgate', 'Snoot Entertainment', 'Hurwitz Creative']","['Canada', 'United States of America']",['English'],2016,163937
False,9000000,en,7.977391,8996802.0,123.0,Loving,6.5,275.0,"['Drama', 'Romance']","['Big Beach Films', 'Raindog Films']","['United Kingdom', 'United States of America']",['English'],2016,163959
False,43000000,en,24.483893,46652768.0,108.0,A Monster Calls,6.8,1023.0,"['Drama', 'Fantasy']","['River Road Entertainment', 'Participant Media', 'Apaches Entertainment', 'La Trini']","['Spain', 'United States of America']",['English'],2016,164175
False,47000000,en,30.83786,203388186.0,113.0,Arrival,7.2,5729.0,"['Thriller', 'Drama', 'Science Fiction', 'Mystery']","['Paramount Pictures', 'FilmNation Entertainment', 'Lava Bear Films']",['United States of America'],"['普通话', 'English', 'Pусский']",2016,164179
False,70000000,en,12.687521,182379278.0,87.0,Storks,6.7,706.0,"['Adventure', 'Animation', 'Comedy', 'Family']","['Warner Bros. Animation', 'Warner Bros.', 'Warner Animation Group', 'RatPac-Dune Entertainment']",['United States of America'],['English'],2016,164200
False,30000000,en,19.681686,445435700.0,128.0,La La Land,7.9,4745.0,"['Comedy', 'Drama', 'Music', 'Romance']","['Summit Entertainment', 'Marc Platt Productions', 'Gilbert Films', 'Black Label Media', 'Impostor Pictures']",['United States of America'],['English'],2016,164909
False,85000000,en,13.085186,119520023.0,124.0,Allied,6.6,1415.0,"['Action', 'Drama', 'War', 'Romance', 'Thriller']","['Paramount Pictures', 'GK Films', 'ImageMovers', 'Huahua Media']","['United Kingdom', 'United States of America']","['العربية', 'English', 'Français', 'Deutsch']",2016,164981
False,75000000,en,18.311054,220021259.0,121.0,Inferno,5.7,2316.0,['Thriller'],"['Columbia Pictures', 'Imagine Entertainment', 'Mid Atlantic Films', 'Sony Pictures Releasing', 'LStar Capital']","['Hungary', 'United States of America']",['English'],2016,165101
False,40000000,en,9.48515,29918745.0,105.0,Keeping Up with the Joneses,5.9,608.0,"['Action', 'Comedy']",['Parkes+MacDonald Image Nation'],['United States of America'],"['עִבְרִית', 'English']",2016,165103
False,9000000,en,10.182974,81705746.0,99.0,Ouija: Origin of Evil,5.8,735.0,"['Horror', 'Thriller']","['Universal Pictures', 'Platinum Dunes', 'Hasbro', 'Blumhouse Productions', 'Allspark Pictures']",['United States of America'],['English'],2016,165105
False,125000000,en,16.83711,346864462.0,92.0,Trolls,6.7,1054.0,"['Adventure', 'Animation', 'Family']","['Twentieth Century Fox Film Corporation', 'DreamWorks Animation']",['United States of America'],['English'],2016,165141
False,60000000,en,15.60562,162146076.0,118.0,Jack Reacher: Never Go Back,5.3,1843.0,['Action'],"['Paramount Pictures', 'Shanghai Film Group', 'TC Productions', 'Skydance Media', 'Huahua Media']","['China', 'United States of America']",['English'],2016,165347
False,9000000,en,12.821257,75026965.0,135.0,Manchester by the Sea,7.5,1553.0,['Drama'],"['Big Indie Pictures', 'Amazon Studios', 'Pearl Street Films', 'CMP Entertainment', 'K Period Media', 'B Story', 'The Affleck/Middleton Project']",['United States of America'],['English'],2016,165549
False,12000000,en,17.085145,140302754.0,118.0,Lion,8.0,1699.0,['Drama'],"['The Weinstein Company', 'See-Saw Films', 'Screen Australia', 'Aquarius Films', 'Sunstar Entertainment']","['Australia', 'United Kingdom', 'United States of America']","['বাংলা', 'English', 'हिन्दी']",2016,165551
False,36000000,en,14.575883,87416021.0,97.0,Collateral Beauty,6.9,1553.0,"['Drama', 'Romance']","['New Line Cinema', 'Village Roadshow Pictures', 'Likely Story', 'Anonymous Content', 'Overbrook Entertainment', 'PalmStar Media']",['United States of America'],['English'],2016,165937
False,150000000,en,9.143457,643034466.0,107.0,Moana,7.3,3471.0,"['Adventure', 'Animation', 'Family']","['Walt Disney Pictures', 'Walt Disney Animation Studios']",['United States of America'],['English'],2016,166461
False,9000000,en,8.362716,13960394.0,100.0,Jackie,6.5,737.0,['Drama'],"['Fox Searchlight Pictures', 'Why Not Productions', 'Wild Bunch', 'Protozoa Pictures', 'Bliss Media', 'LD Entertainment', 'Fabula', 'Endemol Shine Studios', 'Jackie Productions (II)']","['Chile', 'France', 'United States of America']","['English', 'Español']",2016,166486
False,45000000,en,8.228918,114501299.0,105.0,Office Christmas Party,5.4,541.0,['Comedy'],"['Paramount Pictures', 'DreamWorks SKG', 'DreamWorks Pictures', 'Bluegrass Films']",['United States of America'],['English'],2016,166492
False,30000000,en,11.824404,14793385.0,121.0,The Space Between Us,7.2,564.0,"['Romance', 'Adventure', 'Science Fiction', 'Drama']","['Southpaw Entertainment', 'STX Entertainment', 'Los Angeles Media Fund (LAMF)']",['United States of America'],['English'],2017,166526
False,200000000,en,36.567575,1056057273.0,133.0,Rogue One: A Star Wars Story,7.4,5111.0,"['Action', 'Adventure', 'Science Fiction']","['Lucasfilm', 'Walt Disney Pictures', 'Allison Shearmur Productions', 'Black Hangar Studios', 'Stereo D']",['United States of America'],['English'],2016,166528
False,108000000,en,19.94393,22678555.0,129.0,Live by Night,6.2,416.0,"['Crime', 'Drama']","['Appian Way', 'Warner Bros.', 'Pearl Street Films']",['United States of America'],"['English', 'Español']",2016,166532
False,9000000,en,28.920839,276921998.0,117.0,Split,7.0,4461.0,"['Horror', 'Thriller']","['Universal Pictures', 'Blumhouse Productions', 'Blinding Edge Pictures']",['United States of America'],['English'],2016,166534
False,35000000,en,20.02976,81093313.0,91.0,Underworld: Blood Wars,5.2,1619.0,"['Action', 'Fantasy', 'Horror']","['Lakeshore Entertainment', 'Screen Gems', 'Sketch Films']",['United States of America'],"['English', '', 'ภาษาไทย', 'Український']",2016,166558
